
id	uid	Now song	n		n
7566	5f4cfe36-4c19-4455-a023-6456064018d0	Franky's	1454	443000		0	\N	f
7649	e4fe0744-6a40-4009-8758-7c74bf4c62f9	From Blue to Green	304	351600		0	\N	f
7690	4869538e-5b79-4455-9c93-b59c20866f77	Parliament of Dreams, Part 2	228	363160		0	\N	f
16191406	27ed22bf-d895-4203-9fb7-977b60dc5665	Parasatelized	191765	252600		0	2014-05-17 12:59:46.966059+00	f
16191408	5c35ff9d-13e6-48d2-af6e-98963024426c	Sarcastic	191765	273160		0	2014-05-17 12:59:46.966059+00	f
16191409	318b471f-ae3e-437e-960b-6e31de65c738	Tearsurf	191765	252506		0	2014-05-17 12:59:46.966059+00	f
8115	ae9d5bf3-857e-40d3-9cae-a85dc6471d4b	Blessings	136086	\N		0	\N	f
8176	96e22f3a-d31d-4578-864b-a027e71b40bc	Simplicity Of Two Keyboards	1538	\N		0	\N	f
8178	604c180d-5de5-45f9-8d03-1157f1744ac4	Gamelan	1538	\N		0	\N	f
8181	88151473-a362-4aa8-b089-83c6ffcb9cd0	Conduit 24	1537	201000		0	\N	f
8183	e8a442cf-fd5b-408e-800c-6c15af8942d7	Tautophony	1537	305000		0	\N	f
8286	8a36347a-f4ac-42e9-b1b6-6a50b6455fa5	Embracing the Future (Embracing the Sunshine mix)	239	316133		0	\N	f
16191417	65a4e1fc-cfa1-4094-a4b8-16e4bdd96276	Something Better	1259623	180008		0	2014-05-17 13:02:18.914467+00	f
8422	44fde9bf-4838-4797-beaa-a4f5979a7b20	Surrender	197	334440		0	\N	f
17786366	39f0145c-1816-4677-98da-4143a3f6fd2f	MC3	506085	29800		0	2015-05-18 20:10:40.513691+00	f
14823672	7737ec4a-4792-4474-b8b0-73ad683419b4	Bajo el Mismo Sol	1153647	235000		0	2013-04-17 11:36:49.291215+00	f
14827463	8eefa58e-7336-425b-baba-9cd6fef7e969	Temple Halls	1154212	\N		0	2013-04-18 11:52:45.918598+00	f
8468	d11c7f16-2244-4f82-ada6-70bf87495c6b	Hey Little Child	1589	243000		0	\N	f
8472	ffb389b6-9edc-4b4f-82ba-4d09f901f39d	Body and Soul	1590	175000		0	\N	f
8474	0e25ad88-571e-454b-a026-9f201fa8820d	Coquette	1590	193000		0	\N	f
8477	8120f907-609a-427a-9ca6-e986213f1e5b	Honeysuckle Rose	1590	179000		0	\N	f
8479	b8fcdbd3-4311-48e6-9be4-8081aac7b39c	St. Louis Mood	1590	283000		0	\N	f
8481	b0e0217b-2217-4049-b9b7-3fb4d24d915e	I'm Forever Blowing Bubbles	1590	237000		0	\N	f
8483	0ed60543-a29a-403a-8be8-c6e356085319	Swingmatism	1590	242000		0	\N	f
8485	5f2f2cff-5b54-404c-b630-1c487b54a303	Bottle It	1590	173000		0	\N	f
8486	e2c2427a-00b1-40ff-8b77-0d08f0aa8292	Sweet Georgia Brown	1590	161000		0	\N	f
8487	46c6ff99-4969-49c6-ae0f-6bb1b8cc04cc	Wrap Your Troubles in Dreams	1590	177000		0	\N	f
8491	3a4649f6-9bdb-4aab-b30b-5dfc4ddfcc76	Jump the Blues	1590	241000		0	\N	f
8492	0a18acaf-3f2f-4f1f-9582-ef1aa579aa55	One O'Clock Jump	1590	92000		0	\N	f
7688	a618a3e5-72a0-406e-9e64-549f5d8083aa	Parliament of Dreams, Part 1	228	373373		0	2014-07-27 11:59:44.398525+00	f
8546	fc98f3e5-6d29-4bba-8617-4f17d5eefabe	Banana	109966	\N		0	\N	f
8549	7468b322-2300-4813-bff1-381c7b014d78	I'm in a Jam	14174	\N		0	\N	f
8550	fb2e7478-71a9-4cb3-bba9-917a5f00394b	Lead Them	109968	\N		0	\N	f
8567	a16d0dc6-0383-4c10-9567-bb6e0fed42c7	Blow It Up Y'all	70791	180000		0	\N	f
8568	20bc44f5-9ec5-4fa4-885d-37a509fe2936	Me	70791	200000		0	\N	f
8570	2e88dbd9-6ff1-482e-874f-897b7037738a	Think Different	70791	182000		0	\N	f
8573	a97d49c9-9d9e-41e0-973f-ae48d98502a9	Big Smile	70791	154000		0	\N	f
12979510	779a336f-9805-4cc9-8961-397ee24e628b	The Eleven	1528	\N		0	2011-11-26 08:06:42.619703+00	f
14915336	888991e3-60df-4077-bf74-3baa9619dc12	Can't Stay With You	107700	340000		0	2013-05-15 16:27:51.279529+00	f
8866	3226b52e-a298-4dc1-b9fb-aa74d0d67aa4	The Letter	1589	166000		0	\N	f
8896	c24b9507-dee5-4126-9677-52e7bc15968c	Jeff Wears Birkenstocks	1458	86973		0	\N	f
8955	34dec543-51a0-49fb-b2e3-86364da9fd1c	Petrified Heart	1700	281040		0	\N	f
8971	ffbbee31-9e1e-4701-933f-515e700676ba	Thirsty	1701	273760		0	\N	f
6889	bf9abfa5-cd44-4578-86e2-9f95ab8b74e5	Will I Be Married	980	242600		0	2014-04-15 05:11:48.005573+00	f
6902	dde39022-1341-4096-9765-13f885ad88e4	It's Up to You	980	218133		0	2014-04-15 05:11:48.005573+00	f
13075892	71f3317e-bd76-4eb5-8711-c57bee4df725	[introduction]	956	\N	live, 1985-07-13: Live Aid 1985	0	2014-12-18 20:12:08.493727+00	f
13064731	8b3c2741-c515-43c5-b407-32ae4e1411a4	Over Your Shoulder	112082	71186		0	2014-04-25 17:02:41.233386+00	f
6061	35c7a8b5-af1e-4042-a196-e4ed2ffb02f3	Wicked Ways	37	223906		0	2015-10-25 05:19:21.474305+00	f
9032	85e23954-2c9f-45ec-88f1-395e291afccf	Catch Me	1716	\N		0	\N	f
16181285	8d51d928-3de0-4565-8ce4-80b1aa298bd5	Into Infinity	161643	213289		0	2014-05-14 18:04:13.12791+00	f
9202	33309ad5-9680-4227-8f5a-49545a14c31a	The Big Rock	178833	184333		0	\N	f
16181286	8c5ece80-18e2-4ebe-9b07-6399134324e5	A Man of Dreams	161643	217965		0	2014-05-14 18:04:13.12791+00	f
14823674	8b85e6a2-58f1-4b65-a9ec-fe235052f52c	Hello	84601	286000		0	2013-04-17 11:45:06.125745+00	f
11165952	39d64e07-d48b-4539-8cb0-abf9b7efa5ac	By the Time This Night Is Over	815046	215000		0	2011-11-17 00:00:14.687324+00	f
16181287	02175f01-9a7c-471d-b0fe-e469742b0c01	Deadly Desires	161643	220813		0	2014-05-14 18:04:13.12791+00	f
16181288	f1d71e0e-1f21-4858-aba3-99af14d80604	Master of Lies	161643	148480		0	2014-05-14 18:04:13.12791+00	f
16181289	3c3e717a-9fcc-4c05-b75c-e20167a74000	Blinded	161643	176979		0	2014-05-14 18:04:13.12791+00	f
9698	37584799-f528-4357-b8b8-3870c0be3092	What You See	39198	\N		0	\N	f
9700	61044375-ce13-496b-a5fd-9ab707ed8558	Bump	39198	\N		0	\N	f
9728	22f11b3c-63ef-47f9-bd00-5b5eaa71bcaf	The Home Wrecker	453	151440		0	\N	f
9730	9e3e2a33-4e55-4498-a469-3aca5d7e8ebe	Dental Malpractice	453	194200		0	\N	f
9731	c267d730-c0c2-4ead-ac30-e70ffce54d36	Starter Motor Repair	453	92866		0	\N	f
9737	68793732-7834-42c7-89a8-bb31fee7da73	Gay Hard Hat	453	89626		0	\N	f
9738	b3eb36fd-7e09-49f4-985c-93427bae256e	Uncle Freddie	453	172306		0	\N	f
9746	d700f4ad-7776-44e1-996e-350fe5936484	Volunteer	453	112400		0	\N	f
9753	d9c8db6b-fdf2-40e1-ab1a-a90a973b0bb8	Diamond Dealer	453	116200		0	\N	f
9754	3ac73c5f-0b90-4484-98be-5d78fb3028ea	Sol's Naked Photo	453	86800		0	\N	f
9757	44f1624d-0315-4f84-b56f-bb32786754f3	Sporting Goods	453	70933		0	\N	f
9760	7869c3d3-a645-46b2-8610-78d631bfabc2	Sol's Phobia	453	177000		0	\N	f
9761	b2df704a-9f4a-4c8c-aef2-845e03fa788f	Cremation Services	453	102906		0	\N	f
9764	1a7b7d1a-7898-491b-afab-307812d6ee8c	Husband Beating	453	83400		0	\N	f
9765	ed2eb577-9d31-4929-82b5-fd80b31314a8	[untitled]	453	9360		0	\N	f
9854	b781f1ff-7cfa-4a41-b636-f8ecf44d064e	De Totana	1846	368040		0	\N	f
9856	8fe75d83-b003-4e78-a4de-e6f8af775e24	Luna Y Clavel	1846	261720		0	\N	f
9992	2fe04538-4367-489c-8607-100b98e57250	Hurricane	1863	142106		0	\N	f
9865	cc457fe6-c7fb-46a7-8c93-60594489da71	Canal Saint Martin	1054054	\N		0	2012-10-06 07:00:14.965156+00	f
9996	325c0b0f-6a4e-47da-ba86-61b7b64be1d9	Why I'm Lonely	1864	216426		0	\N	f
13450955	106f351c-a20d-4275-9e8f-ef3d89aa9ade	MAMA	953874	270000		0	2012-04-09 05:59:50.071307+00	f
10461	0fa5f9da-020c-45f1-9e5a-041cff91ffd7	The Old Laughing Lady	964	314866		0	\N	f
10462	a2b019eb-aede-484a-98ce-b5b278a92a2c	Helpless	964	347506		0	\N	f
12520475	4dd85a5a-7f36-446c-99c2-7476aa76aac7	La Chanson du canari	795471	260000		0	2012-07-17 16:03:52.39536+00	f
16181290	24c1bc85-87bb-4d97-99a7-08c09783927e	Probing Insanity	161643	298762		0	2014-05-14 18:04:13.12791+00	f
17786367	023c4664-55c5-40c7-8841-9a3ff644a21b	夏色キッス☆	506085	286773		0	2015-05-18 20:10:40.513691+00	f
10726	8af9ae07-c570-4aba-9889-37bfa47ca857	Excerpt From the Killing Fields (Evacuation)	817	251573		0	\N	f
16181291	d7955331-628a-4653-9ec7-6ede49f7eb3d	Indoctrinated Lies	161643	180636		0	2014-05-14 18:04:13.12791+00	f
16181292	dbf75360-17f0-4891-b313-4ef82d57e6ef	Fleeing Illusion	161643	213211		0	2014-05-14 18:04:13.12791+00	f
10766	fd526db1-4625-4edb-b70f-6dfdd33ea4f1	E-Motion	1992	443000		0	\N	f
14823679	509cc839-4722-4046-85ea-71aced0bff68	Geekin’	84601	215000		0	2013-04-17 11:45:06.125745+00	f
10827	65202d14-1336-45ba-a0c9-27ecc408219e	Le Manouche	1999	243373		0	\N	f
17786368	2fb17ff0-6822-4e19-be09-5a4a36699f22	MC4	506085	64840		0	2015-05-18 20:10:40.513691+00	f
10862	ecb7a5cb-e434-433d-8bb4-e4d2bdb4e726	Afro Angel	375	310906		0	\N	f
11129	575291c7-4ee5-431d-8648-8403572fcaae	Nothing at All	2053	313560		0	\N	f
15675086	6b77b699-44dd-422b-a444-0b334a258464	Track 1	160187	40760		0	2014-01-06 21:32:05.774586+00	f
11232	f35c61b1-fbae-40f9-8098-24ae1dae88ef	The Very Thought of You	32	270626		0	\N	f
11233	6a3bd4b7-7e4d-44e1-9030-85a95e35ba49	Mack the Knife	32	301933		0	\N	f
11288	a4a40ce7-7dbe-470b-97e6-918f1e6c0f89	Late at Night	1508	182600		0	\N	f
16181293	4c7dad86-b06f-4be0-9682-1a8138356a3e	Forgiven Sins	161643	237557		0	2014-05-14 18:04:13.12791+00	f
16181294	8e306b18-8e7e-44ad-a5e1-cfd5122afea2	The Gate of Pleasure	161643	168411		0	2014-05-14 18:04:13.12791+00	f
16181295	b1339ffa-e6a9-496f-8c67-a6b0365e47bd	Fateless	161643	177057		0	2014-05-14 18:04:13.12791+00	f
11457	01763a13-8c5f-45a5-80a6-0b6816b7646a	Home	926	212973		0	\N	f
11458	9d36a6dd-8985-49c9-87f3-090a8628d0eb	Waiting	926	226360		0	\N	f
11459	4a43dbd5-e892-4397-8bbf-c93d1ff87c26	A Pink Dream	926	209133		0	\N	f
11462	fdecf8d9-daa4-4061-9323-0b26ea304712	Athol-Brose	2085	179573		0	\N	f
11463	03eafdba-f562-48b4-8beb-ae3c0e4a51b9	Blue Bell Knoll	2085	205400		0	\N	f
11468	bf36fbf8-2924-4e6c-a784-adc1f5cd2688	Suckling the Mender	2085	216306		0	\N	f
15675087	40b3476d-d53b-46b2-afd3-edac93de8b16	Track 2	160187	324280		0	2014-01-06 21:32:05.774586+00	f
11470	8f9ca5e2-527b-488e-be1b-03df8366bc0c	Kiss This Thing Goodbye	1799	274506		0	\N	f
11473	cf48f7c1-fd3a-4421-828e-8edbc93bc402	Stone Cold Sober	1799	297066		0	\N	f
11474	6bff2576-4960-4952-bd2a-0f1e01df38ba	You're Gone	1799	308200		0	\N	f
11477	4336568b-07da-4cda-a81d-90c22c59ed33	Hatful of Rain	1799	301506		0	\N	f
16181296	8f2c3765-4c3a-4044-8721-b51f3cf04dcf	Glistening Truth	161643	159242		0	2014-05-14 18:04:13.12791+00	f
15675088	1b173520-d68d-41c9-bc0c-4d9adb091c26	Track 3	160187	636106		0	2014-01-06 21:32:05.774586+00	f
11621	6b105626-eeb8-47fd-9709-fb01aa3cc56d	Slow Drag	320	217066		0	\N	f
16181297	58aa39a9-6bdf-4221-8a04-6d5e96a0c970	Fleeing Illusion (another version)	161643	220682		0	2014-05-14 18:04:13.12791+00	f
16181298	fc631dae-9bef-4e29-bbcb-eafaba0a9588	Dreams Within	161643	209240		0	2014-05-14 18:04:13.12791+00	f
17786369	4d01b382-2efa-4aef-9676-a91eb004caec	雨とワルツ	506085	254000		0	2015-05-18 20:10:40.513691+00	f
11759	63b8d5d6-5d7c-4337-b021-b427655aafed	The Whale	2116	302293		0	\N	f
16181299	05c03780-4d11-435d-89e3-307d4db3a04f	Stream of Dispraised Souls	161643	154383		0	2014-05-14 18:04:13.12791+00	f
11878	f67245f8-1679-441f-89a1-e73275333ada	Wild	906	328306		0	\N	f
8989	c8e91791-021f-4720-843b-fcb889c6f31b	Paradise	12226	200000		0	2015-01-27 03:01:59.282509+00	f
10728	1a8ae5f3-fe1b-43c3-bcb7-75c4b98b56ad	Mirage (live)	817	312400		0	2015-10-21 21:32:43.130856+00	f
288653	7d0ed8a8-82b9-47ea-94e6-6408e76275b7	By the Time This Night Is Over	877187	288640		0	2014-04-15 05:26:51.13335+00	f
10729	abf521cf-8628-452a-9153-1bdef3c6d161	Platinum (live)	817	868066		0	2015-10-21 21:32:43.130856+00	f
12602681	b6b6e87a-9e87-4903-9057-68005e900544	素晴らしいもの探しに行こう (feat. MURO)	226974	219280		0	2014-04-23 11:19:52.329962+00	f
12884149	59d02e91-9678-4a8e-8130-704e4cb77e22	Catch Me	876468	176653		0	2014-04-24 21:48:47.897662+00	f
12039	798162bd-9ee6-4acb-8df0-9ffbea250d1f	Aye Davanita	190	177866		0	\N	f
12058	ea81debb-1997-4ab3-85c2-d04ceb54ff7c	Home	364	192493		0	\N	f
12323	467d9c10-1c2d-4be1-b1ec-65f6e97f6753	The Sky Is a Poisonous Garden	2160	158360		0	\N	f
11888	61c07ba2-28d6-4815-99b3-b0df705bb4fc	Last	347	284600		0	2012-05-16 21:04:30.92137+00	f
12431	7c17920d-7f6a-4b8b-b0f6-8b9a8ea51058	Neighborhood Threat	2171	205533		0	\N	f
12434	e48438bb-c366-41b9-8d84-31e7e417ffae	Some Weird Sin	2171	222306		0	\N	f
12437	d98b539a-2099-4e9a-a574-565b5d9b71a8	Tonight	2171	220293		0	\N	f
12469	ebb7894b-5d41-47b9-a3d4-cfeeea9470fd	No Spill Blood	326	221893		0	\N	f
12470	b04c1303-51ba-47de-8b0c-9906da4a3c18	Nothing Bad Ever Happens to Me	326	223573		0	\N	f
12471	049f0523-fc7a-43dd-ab06-8b34a3e1d06f	On the Outside	326	231666		0	\N	f
12479	98c02246-cc0e-480f-b634-f99865eefaaa	Insects (live)	326	205706		0	\N	f
12480	ea06dfa1-d757-4cb3-b1cc-aa5ae28c6ad1	Just Another Day	326	314226		0	\N	f
12485	6c6aef57-1f55-4d90-b4f3-85ceda21b378	Stay	326	216866		0	\N	f
16191410	9c1815bc-9c55-492f-a432-33f240f7075c	Introducing Apocalypse	535773	51908		0	2014-05-17 12:59:53.253195+00	f
12487	1a54ae64-728a-4c5f-b1ab-44feb6c3eba9	When the Lights Go Out	326	250200		0	\N	f
12493	6ee77317-4b3a-47e3-927c-9f2f66745bc0	Gratitude	326	314466		0	\N	f
12500	0e84643f-42ca-405e-a7f6-6b50aadd0e98	Weird Science	326	366840		0	\N	f
12529	a34e1a53-8cfa-47a8-ab86-7af5731c6d56	Be My Life's Companion	340	143360		0	\N	f
12530	ed45c35d-622c-40c6-935f-344c6c4d3c71	Botch-A-Me (Ba-Ba-Baciani Piccina)	340	139200		0	\N	f
16191411	d4cf1e38-ec0e-4cf9-8e65-95498baacbc3	Scratched Avantgarde Dream	535773	336669		0	2014-05-17 12:59:53.253195+00	f
1672081	137aa5f2-8c83-49bd-a261-625e96ce2b96	Call Box (1–2–3)	2621	154466		0	2016-09-26 06:18:04.998729+00	f
12546	0d49d071-24b7-4cfe-bf70-c28248486734	Little Sister	2180	201240		0	\N	f
12547	8b5df080-5c8e-41fe-a443-384ecb297bf5	Shadowtime	2180	268026		0	\N	f
12548	99a62149-eabe-439e-b14b-b7450a5ca9af	Silly Thing	2180	281800		0	\N	f
12550	55a004c0-4a1b-4804-b5aa-ef16b972dad7	Softly	2180	360266		0	\N	f
16191412	1e5b9a81-3ba6-4d0c-868a-4cc81bac626b	Animal Trial Experiments	535773	273400		0	2014-05-17 12:59:53.253195+00	f
15675089	92e50d37-b7b5-419d-8163-e8d85d280843	Track 4	160187	48080		0	2014-01-06 21:32:05.774586+00	f
12650	d7487edb-e729-41fc-b354-df1cf453160a	Dancing Barefoot	60194	229640		0	\N	f
17786370	38355ea4-f37f-4c26-b2ea-af7b23fc65e8	MC5	506085	48453		0	2015-05-18 20:10:40.513691+00	f
12732	de15c742-a66d-4857-b2c0-9ba79c9edb43	Hollowman	2198	280000		0	\N	f
12737	4e2b2fca-6897-43d9-b0fc-990acb8416de	Hellraiser	2198	343666		0	\N	f
12741	e906d15f-78d3-417e-840d-171641399e37	Bye bye Johnny	2199	207666		0	\N	f
12743	d2b0dd2a-5d8a-4b4e-889b-42cf77919429	Belladonna	2199	184440		0	\N	f
12746	82297675-83e2-4fa0-8c43-52d7c5277beb	Kopaszkutya (1980-10-06: Tabán)	2199	155160		0	\N	f
12902	c890e48a-6fe6-4369-9490-e5bb95e630b4	Driving	319	146173		0	\N	f
13064189	8dc554fb-9f55-4661-8b48-d7bafe214ed6	Deti zla	902458	201000		0	2011-12-21 00:41:19.509172+00	f
13591798	4dcd20cc-c187-4307-8e9c-6037e14218b0	How Can I Keep From Singing	605856	\N		0	2012-05-18 15:50:17.636521+00	f
16191413	fd3878fd-fbfd-4abe-a4cc-80ed22ada06a	Breathing New Element	535773	448682		0	2014-05-17 12:59:53.253195+00	f
16191414	3d31dab4-498d-4a81-8b98-ecaf18709876	Unproject Holocaust	535773	334187		0	2014-05-17 12:59:53.253195+00	f
16191415	d497688c-da3a-4bcf-999d-973a4863c7e9	Angel Factory Avaria	535773	529113		0	2014-05-17 12:59:53.253195+00	f
16191416	4fde9082-df05-40e5-aa02-da92dd836624	Perfection and Failure	535773	169590		0	2014-05-17 12:59:53.253195+00	f
13002	4ae4df03-5354-40a9-995e-bfd1ddef06ae	Thursday	2087	263533		0	\N	f
13010	c6fbc210-3485-4b75-b187-ce27d2c553b7	Hopes Are High	2087	179106		0	\N	f
17786371	042113f8-0c1a-45cf-a7c1-8e51c0fbf1fe	Baby Baby Sweets	506085	270600		0	2015-05-18 20:10:40.513691+00	f
13038	00ad1464-bfe9-4afe-86cc-e715b407e707	Bàss paradis	2229	239000		0	\N	f
13049	fc0cd213-faa6-4db3-94da-1467d352b435	Sambera	2229	99000		0	\N	f
15675090	09fb1ebe-cf59-486c-b993-32388cafcbaf	Track 5	160187	375173		0	2014-01-06 21:32:05.774586+00	f
15675091	a5e91b75-ee6d-4bd7-822c-8d6d38d14a57	Track 6	160187	369800		0	2014-01-06 21:32:05.774586+00	f
12938	c04935b7-dbc8-4d84-ad6f-466241b997c7	Best Friend Money Can Buy	2213	275826		0	2012-08-26 13:00:18.429666+00	f
15675092	70aa7588-28b3-41d2-be29-f47b22528788	Track 7	160187	476106		0	2014-01-06 21:32:05.774586+00	f
13206	9b90f4e8-ee15-4d44-8935-a2615f450d54	Believe It	2238	241293		0	\N	f
13207	5742a2d7-5ca9-46b1-bdc3-c3546d90ae58	Understand U	2238	213373		0	\N	f
13210	c4e1638e-6c9f-41b3-b441-807a90ad1e85	Afternoon Song	2238	154933		0	\N	f
13229	4528fc41-5c0c-410c-91ba-13b1a10777b5	Sound Museum	2239	244733		0	\N	f
13230	e079d780-94ce-4b53-8abb-224a22474837	Time After Time	2239	332600		0	\N	f
13233	e1eedc00-f288-44e3-9921-b5160ca2fcc6	Happy	2239	429733		0	\N	f
13235	04b32a33-aaea-4fa9-b6d5-0c34f13f1956	Everything We Do Is Music	2239	300133		0	\N	f
13278	b893b0c7-fa16-457a-8fd0-5eedea284c73	Flexiwidatel	59504	479000		0	\N	f
13288	5e9ee5f4-ff03-42f7-98da-340a9ed4fd33	The Difference	55699	532000		0	\N	f
13302	c50060be-f8e5-4ff8-a424-2488bd751031	Saturday Night Church	2241	266800		0	\N	f
13304	171714e2-b707-4694-9c9b-e56e8c3ad0c3	The Desert Sky	2241	335093		0	\N	f
13305	7537da1d-2fa7-46a5-b899-e41e0d981f62	Goodnight la Habana	2241	289773		0	\N	f
13309	63933765-9613-4a83-a05f-b079f06afff6	Burning the Keys	2241	393960		0	\N	f
14823685	848b07fa-2478-4185-8204-b989c2678da6	Love Bullets	1153653	252000		0	2013-04-17 11:45:06.125745+00	f
17185765	a27427c1-58c7-4c11-bc3b-cb82badd20f7	Odin's Spell	4853	410000	live	0	2015-08-01 09:56:14.235985+00	f
13601	d01df1eb-d6d4-46b6-a358-442a4267b1c3	Shambala	9606	220760		0	\N	f
13716	f21004eb-af82-4c53-aa2e-05e75b9af6cb	Happy	2296	555000		0	\N	f
13734	89779d2d-674b-4c48-af1d-809a961e71cf	Lay It Down	1019	263893		0	\N	f
13735	05947f81-f076-4073-a328-fa7a6a9d4b6c	Lonely Sinking Feeling	1019	264640		0	\N	f
13873	9c582448-cf89-4067-b50c-11486c4a1341	Psychopod	2307	\N		0	\N	f
13916	0a3ee277-bf29-4715-b2ca-2aba99a3f9ac	Groaning the Blues	938	366800		0	\N	f
12473	4a3efd28-9a78-4330-ba12-dbbd6eb82bdb	Weird Science	326	372800		0	2014-04-15 05:11:49.495049+00	f
13064733	55fcf5b3-cf69-4ce3-afa2-49566baa0617	Fragrance	112082	137346		0	2014-04-25 17:02:41.233386+00	f
12527	9db45085-2d0f-4230-9937-f5b173f80be0	Perversion 99	529	103266		0	2015-07-13 16:03:17.494952+00	f
12757	9be81701-3e03-4672-930c-bc6527026dbc	The Watchman	2201	331466		0	2016-02-08 00:01:05.897565+00	f
12392	08949860-3e17-4e8b-8a3d-58c5a4c2a9c1	Isobel	1949	234240		0	2016-04-03 14:01:14.009159+00	f
13939	c5122d85-b08e-4752-8714-0a910cd53902	Vertigo (Virgo edit)	99099	73733		0	\N	f
13942	a28121ec-af90-4704-af7f-873a61e5ea2c	Evel Knievel	807658	387373		0	\N	f
13944	d614821d-7a03-44e8-8965-d4edbd67c9c7	Everybody Loves a Carnival	255	259733		0	\N	f
13945	beff12be-9218-403e-91da-8eab6d3b71e4	Jack It Up (DJ Delite)	255	99066		0	\N	f
13948	1e495c05-107a-49f4-a0a5-00c09d3426af	Because of You	50222	343440		0	\N	f
13952	a9d445d3-040f-4746-90ae-9f55226d3264	Born Slippy	923	327760		0	\N	f
14257	2d87624a-d206-4659-a422-9deee2f902c5	The Journey (Trouser Enthusiasts edit)	2335	\N		0	\N	f
12563934	560fa23c-f8e7-4bb2-8c31-ac6b22d69b98	The Crypt	619718	278000		0	2011-07-13 02:00:06.993599+00	f
14270	d656327c-54f4-47bb-85c2-c645bf0570c3	Circles	2038	208893		0	\N	f
14272	233219da-c26a-421d-a185-0364fe59f7f3	Midnight	2038	102666		0	\N	f
14273	5d34fe32-a7d2-4707-94de-515c49c845b5	Echo	2038	337800		0	\N	f
14317	4db0ae47-b4fe-4c6a-9b22-3997c35ea0e8	Energy (DJ X remix)	99756	\N		0	\N	f
13953	73ac00d2-1773-4138-963a-506eba0c9a4c	Summer Samba	10279	62200		0	2013-01-12 06:19:33.054359+00	f
14916273	882b6d52-6d06-4f35-9a42-7bb60a0d964a	We On	650607	235000		0	2013-05-16 06:19:01.603066+00	f
14318	20cf2dc7-9ac8-451a-b86d-880618bdc2cc	Move to the Rhythm	2662	\N		0	\N	f
14622	614199d6-843b-4903-b89d-bb8f14b53b19	If I (Goodgroove remix)	2380	508000		0	\N	f
14659	d6827aef-441a-459c-9f6f-804ba0292a47	Where I Go	1321	240426		0	\N	f
14660	0fe79bf2-b1d3-4d46-a404-b61c6a2b5921	Wonder	1321	267240		0	\N	f
14662	2d16e338-fd16-4d85-843b-7bfd540e65ce	From Hank to Hendrix	964	351000		0	\N	f
14668	a0ca3cd7-d1cd-434c-a86d-d1036fc5a6ea	Pocahontas	964	305560		0	\N	f
12885837	4f2abadd-2b17-44e3-8f0a-5d8e632d6380	Scars and Halos	129856	\N		0	2011-10-31 00:20:27.441878+00	f
16181300	6f26cadf-8494-4378-bff8-c350485cf116	Erased	423740	258142		0	2014-05-14 18:09:17.099696+00	f
16181301	2e9d8365-d422-4128-92f5-e09f516263d3	Scratch and Kick	423740	266004		0	2014-05-14 18:09:17.099696+00	f
12901	23a94bdb-4c79-4dd2-a3e0-4b7b1532e002	Downtown Train	319	188333		0	2016-06-29 23:48:13.894171+00	f
15111	bff2c374-3a4d-4252-89d0-16cd526baa15	Defeat You	364	234533		0	\N	f
15675093	442cce14-6586-431e-b512-7a47170b6fe9	Track 8	160187	40640		0	2014-01-06 21:32:05.774586+00	f
15675094	0a7662f9-a5f4-4dcf-834e-f1e930a785cf	Track 9	160187	400880		0	2014-01-06 21:32:05.774586+00	f
15166	c559576f-c7a0-4fd3-864b-d0d44df43ba3	The Interlocutor	11	170000		0	\N	f
15185	368e6029-a11a-4743-b19d-be7cc29be468	American Pig	370	241333		0	\N	f
15187	414f41c3-e87e-4bd6-93bb-133e3b916316	Breathe	370	206000		0	\N	f
17786372	de057fbf-4218-479e-83d6-eb3047855db9	MC6	506085	68506		0	2015-05-18 20:10:40.513691+00	f
15212	8fd38d18-1296-4067-b218-d31dba3d46bd	Devastate	2452	304000		0	\N	f
15213	834a92d2-680e-4188-a593-c390efc32d46	Inside	2452	299000		0	\N	f
15216	33871ba0-b27b-4c10-884f-1ca966156966	Rain Rays	2452	272000		0	\N	f
13591800	f4270c63-f647-4781-aeb9-4496e841a290	Love Is All Around	31107	\N		0	2012-05-18 15:50:17.636521+00	f
15357	8265ee67-5e5c-4c1f-a193-2f2dfc783209	Blue	4907	303000		0	\N	f
15361	27d32a4d-62d4-4363-8ed7-f7a4db0c620b	Emergency	57277	236000		0	\N	f
15364	62eda886-c395-4405-8aa5-d1ca3301cdfe	Playing on Plastic	4996	265000		0	\N	f
15365	e6419421-594d-4e3f-9e3f-ec3c2a58b093	Wet Paint	57291	334000		0	\N	f
12563936	d6df499f-5b48-47ff-9251-82b4337dd34e	Twist Of Fate	619718	354000		0	2011-07-13 02:00:06.993599+00	f
17786373	59dcee97-d45a-4af5-9c9d-b79cd09ec460	お子様ラブ	506085	213053		0	2015-05-18 20:10:40.513691+00	f
14915681	1f869545-4908-4621-9308-993777e445e7	Tomorrow	937552	314000		0	2013-05-15 20:24:02.69093+00	f
17786374	3558d907-45fa-4de7-aefb-9d07e154f79e	MC7	506085	47253		0	2015-05-18 20:10:40.513691+00	f
12993	57cbe17d-ec20-4542-85a7-ecc20b87c672	Lilies	2087	226000		0	2017-02-13 12:36:03.105939+00	f
16000	cd94266f-8fef-41d5-96cc-0b7f297da20d	Fools Gold (The Stone Roses vs. Grooverider - Grooverider's mix - edit)	30	217266		0	\N	f
